gameweek,team_rank,team_name,matchs_played,matchs_won,matchs_drawn,matchs_lost,team_goals_for,team_goals_against,team_goals_difference,team_points
27,18,las_palmas,27,5,5,17,20,55,-35,20
27,19,deportivo_la_coruna,27,4,7,16,25,57,-32,19
27,20,malaga,27,3,4,20,16,43,-27,13
28,1,barcelona,28,22,6,0,72,13,59,72
28,2,atletico_madrid,28,19,7,2,48,12,36,64
28,3,real_madrid,28,17,6,5,67,30,37,57
28,4,valencia,28,17,5,6,54,30,24,56
28,5,sevilla,28,14,3,11,36,42,-6,45
28,6,villarreal,28,13,5,10,38,32,6,44
28,7,girona,28,12,7,9,40,36,4,43
28,8,real_betis,28,12,4,12,46,53,-7,40
28,9,eibar,28,11,6,11,35,41,-6,39
28,10,celta_vigo,28,11,5,12,45,42,3,38
28,11,getafe,28,9,9,10,33,26,7,36
28,12,athletic_club,28,8,11,9,29,31,-2,35
28,13,espanyol,28,8,11,9,26,34,-8,35
28,14,real_sociedad,28,9,6,13,50,50,0,33
28,15,leganes,28,9,6,13,23,34,-11,33
28,16,alaves,28,10,1,17,25,42,-17,31
28,17,levante,28,4,12,12,23,42,-19,24
28,18,las_palmas,28,5,5,18,20,57,-37,20
28,19,deportivo_la_coruna,28,4,7,17,25,59,-34,19
28,20,malaga,28,3,4,21,16,45,-29,13
29,1,barcelona,29,23,6,0,74,13,61,75
29,2,atletico_madrid,29,19,7,3,49,14,35,64
29,3,real_madrid,29,18,6,5,73,33,40,60
29,4,valencia,29,18,5,6,57,31,26,59
29,5,villarreal,29,14,5,10,40,33,7,47
29,6,sevilla,29,14,3,12,37,44,-7,45
29,7,girona,29,12,7,10,43,42,1,43
29,8,real_betis,29,13,4,12,49,53,-4,43
29,9,getafe,29,10,9,10,35,27,8,39
29,10,celta_vigo,29,11,6,12,45,42,3,39
29,11,eibar,29,11,6,12,36,43,-7,39
29,12,leganes,29,10,6,13,25,35,-10,36
29,13,athletic_club,29,8,11,10,29,33,-4,35
29,14,espanyol,29,8,11,10,26,37,-11,35
29,15,real_sociedad,29,9,6,14,51,52,-1,33
29,16,alaves,29,10,1,18,26,45,-19,31
29,17,levante,29,5,12,12,25,43,-18,27
29,18,las_palmas,29,5,6,18,21,58,-37,21
29,19,deportivo_la_coruna,29,4,8,17,26,60,-34,20
29,20,malaga,29,3,5,21,16,45,-29,14
30,1,barcelona,30,23,7,0,76,15,61,76
30,2,atletico_madrid,30,20,7,3,50,14,36,67
30,3,real_madrid,30,19,6,5,76,33,43,63
30,4,valencia,30,19,5,6,58,31,27,62
30,5,villarreal,30,14,5,11,40,34,6,47
30,6,real_betis,30,14,4,12,50,53,-3,46
30,7,sevilla,30,14,4,12,39,46,-7,46
30,8,girona,30,12,8,10,44,43,1,44
30,9,celta_vigo,30,11,7,12,46,43,3,40
30,10,eibar,30,11,7,12,36,43,-7,40
30,11,getafe,30,10,9,11,35,28,7,39
30,12,athletic_club,30,8,12,10,30,34,-4,36
30,13,espanyol,30,8,12,10,26,37,-11,36
30,14,leganes,30,10,6,14,25,36,-11,36
30,15,real_sociedad,30,9,7,14,51,52,-1,34
30,16,alaves,30,10,2,18,26,45,-19,32
30,17,levante,30,5,13,12,26,44,-18,28
30,18,las_palmas,30,5,6,19,21,61,-40,21
30,19,deportivo_la_coruna,30,4,8,18,26,61,-35,20
30,20,malaga,30,4,5,21,17,45,-28,17
31,1,barcelona,31,24,7,0,79,16,63,79
31,2,atletico_madrid,31,20,8,3,51,15,36,68
31,3,valencia,31,20,5,6,59,31,28,65
31,4,real_madrid,31,19,7,5,77,34,43,64
31,5,real_betis,31,15,4,12,52,53,-1,49
31,6,villarreal,31,14,5,12,41,37,4,47
31,7,sevilla,31,14,4,13,39,50,-11,46
31,8,girona,31,12,8,11,44,48,-4,44
31,9,celta_vigo,31,12,7,12,50,43,7,43
31,10,eibar,31,11,7,13,36,45,-9,40
31,11,getafe,31,10,9,12,35,30,5,39
31,12,athletic_club,31,9,12,10,33,35,-2,39
31,13,real_sociedad,31,10,7,14,56,52,4,37
31,14,espanyol,31,8,12,11,26,38,-12,36
31,15,leganes,31,10,6,15,26,39,-13,36
31,16,alaves,31,11,2,18,28,45,-17,35
31,17,levante,31,6,13,12,28,45,-17,31
31,18,deportivo_la_coruna,31,5,8,18,29,63,-34,23
31,19,las_palmas,31,5,6,20,22,63,-41,21
31,20,malaga,31,4,5,22,19,48,-29,17
32,1,barcelona,32,25,7,0,81,17,64,82
32,2,atletico_madrid,32,21,8,3,54,15,39,71
32,3,real_madrid,32,20,7,5,79,35,44,67
32,4,valencia,32,20,5,7,60,33,27,65
32,5,real_betis,32,16,4,12,53,53,0,52
32,6,villarreal,32,14,6,12,43,39,4,48
32,7,sevilla,32,14,5,13,41,52,-11,47
32,8,girona,32,12,8,12,44,49,-5,44
32,9,celta_vigo,32,12,7,13,50,44,6,43
32,10,getafe,32,11,9,12,36,30,6,42
32,11,real_sociedad,32,11,7,14,57,52,5,40
32,12,eibar,32,11,7,14,36,46,-10,40
32,13,athletic_club,32,9,12,11,35,38,-3,39
32,14,leganes,32,11,6,15,27,39,-12,39
32,15,alaves,32,12,2,18,29,45,-16,38
32,16,espanyol,32,8,12,12,26,39,-13,36
32,17,levante,32,6,13,13,28,48,-20,31
32,18,deportivo_la_coruna,32,6,8,18,32,65,-33,26
32,19,las_palmas,32,5,6,21,22,64,-42,21
32,20,malaga,32,4,5,23,20,50,-30,17
33,1,barcelona,33,25,8,0,83,19,64,83
33,2,atletico_madrid,33,21,8,4,54,18,36,71
33,3,real_madrid,33,20,8,5,80,36,44,68
33,4,valencia,33,20,5,8,61,35,26,65
33,5,real_betis,33,17,4,12,54,53,1,55
33,6,villarreal,33,15,6,12,45,40,5,51
33,7,sevilla,33,14,6,13,41,52,-11,48
33,8,girona,33,13,8,12,46,50,-4,47
33,9,getafe,33,12,9,12,38,31,7,45
33,10,celta_vigo,33,12,8,13,52,46,6,44
33,11,real_sociedad,33,12,7,14,60,52,8,43
33,12,eibar,33,12,7,14,37,46,-9,43
33,13,athletic_club,33,9,13,11,36,39,-3,40
33,14,leganes,33,11,6,16,28,41,-13,39
33,15,alaves,33,12,2,19,30,47,-17,38
33,16,espanyol,33,8,12,13,26,40,-14,36
33,17,levante,33,7,13,13,29,48,-19,34
33,18,deportivo_la_coruna,33,6,9,18,32,65,-33,27
33,19,las_palmas,33,5,6,22,22,65,-43,21
33,20,malaga,33,4,5,24,20,51,-31,17
34,1,barcelona,34,26,8,0,88,20,68,86
34,2,atletico_madrid,34,21,9,4,54,18,36,72
34,3,real_madrid,34,20,8,6,82,39,43,68
34,4,valencia,34,20,6,8,62,36,26,66
34,5,real_betis,34,17,5,12,54,53,1,56
34,6,villarreal,34,15,6,13,46,45,1,51
34,7,sevilla,34,15,6,13,44,54,-10,51
34,8,getafe,34,13,9,12,39,31,8,48
34,9,girona,34,13,8,13,46,52,-6,47
34,10,celta_vigo,34,12,9,13,53,47,6,45
34,11,real_sociedad,34,12,7,15,60,54,6,43
34,12,eibar,34,12,7,15,37,47,-10,43
34,13,alaves,34,13,2,19,34,47,-13,41
34,14,athletic_club,34,9,13,12,37,42,-5,40
34,15,leganes,34,11,7,16,28,41,-13,40
34,16,espanyol,34,9,12,13,28,40,-12,39
34,17,levante,34,8,13,13,32,49,-17,37
34,18,deportivo_la_coruna,34,6,10,18,32,65,-33,28
34,19,las_palmas,34,5,6,23,22,69,-47,21
34,20,malaga,34,5,5,24,22,51,-29,20
35,1,barcelona,35,27,8,0,92,22,70,89
35,2,atletico_madrid,35,22,9,4,55,18,37,75
35,3,real_madrid,35,21,8,6,84,40,44,71
35,4,valencia,35,20,7,8,62,36,26,67
35,5,real_betis,35,18,5,12,56,54,2,59
35,6,villarreal,35,16,6,13,50,46,4,54
35,7,sevilla,35,15,6,14,45,56,-11,51
35,8,getafe,35,13,10,12,40,32,8,49
35,9,girona,35,13,9,13,47,53,-6,48
35,10,real_sociedad,35,13,7,15,63,55,8,46
35,11,celta_vigo,35,12,9,14,54,51,3,45
35,12,eibar,35,12,8,15,37,47,-10,44
35,13,alaves,35,13,2,20,34,48,-14,41
35,14,athletic_club,35,9,13,13,38,45,-7,40
35,15,espanyol,35,9,13,13,29,41,-12,40
35,16,leganes,35,11,7,17,29,43,-14,40
35,17,levante,35,9,13,13,34,50,-16,40
35,18,deportivo_la_coruna,35,6,10,19,34,69,-35,28
35,19,las_palmas,35,5,7,23,23,70,-47,22
35,20,malaga,35,5,5,25,23,53,-30,20
36,1,barcelona,36,27,9,0,94,24,70,90
36,2,atletico_madrid,36,22,9,5,55,20,35,75
36,3,real_madrid,36,21,9,6,86,42,44,72
36,4,valencia,36,20,7,9,62,37,25,67
36,5,real_betis,36,18,5,13,56,56,0,59
36,6,villarreal,36,17,6,13,51,46,5,57
36,7,sevilla,36,16,6,14,46,56,-10,54
36,8,getafe,36,14,10,12,41,32,9,52
36,9,girona,36,13,9,14,48,57,-9,48
36,10,eibar,36,13,8,15,41,48,-7,47
36,11,real_sociedad,36,13,7,16,63,56,7,46
36,12,celta_vigo,36,12,10,14,55,52,3,46
36,13,alaves,36,14,2,20,37,48,-11,44
36,14,athletic_club,36,10,13,13,40,45,-5,43
36,15,espanyol,36,10,13,13,31,41,-10,43
36,16,levante,36,10,13,13,37,50,-13,43
36,17,leganes,36,11,7,18,29,46,-17,40
36,18,deportivo_la_coruna,36,6,11,19,35,70,-35,29
36,19,las_palmas,36,5,7,24,23,71,-48,22
36,20,malaga,36,5,5,26,23,56,-33,20
37,1,barcelona,37,27,9,1,98,29,69,90
37,2,atletico_madrid,37,23,9,5,56,20,36,78
37,3,real_madrid,37,22,9,6,92,42,50,75
37,4,valencia,37,21,7,9,63,37,26,70
37,5,villarreal,37,18,6,13,55,48,7,60
37,6,real_betis,37,18,6,13,58,58,0,60
37,7,sevilla,37,16,7,14,48,58,-10,55
37,8,getafe,37,14,10,13,41,33,8,52
37,9,eibar,37,14,8,15,42,48,-6,50
37,10,real_sociedad,37,14,7,16,66,58,8,49
37,11,girona,37,13,9,15,48,58,-10,48
37,12,alaves,37,15,2,20,40,49,-9,47
37,13,celta_vigo,37,12,10,15,55,58,-3,46
37,14,espanyol,37,11,13,13,35,42,-7,46
37,15,levante,37,11,13,13,42,54,-12,46
37,16,athletic_club,37,10,13,14,41,48,-7,43
37,17,leganes,37,11,7,19,31,49,-18,40
37,18,deportivo_la_coruna,37,6,11,20,37,74,-37,29
37,19,las_palmas,37,5,7,25,23,72,-49,22
37,20,malaga,37,5,5,27,24,60,-36,20
