gameweek,team_rank,team_name,matchs_played,matchs_won,matchs_drawn,matchs_lost,team_goals_for,team_goals_against,team_goals_difference,team_points
28,18,crotone,28,6,6,16,27,50,-23,24
28,19,hellas_verona,27,6,4,17,25,51,-26,22
28,20,benevento,28,3,1,24,19,63,-44,10
29,1,juventus,29,24,3,2,67,15,52,75
29,2,napoli,29,23,4,2,63,19,44,73
29,3,roma,30,18,6,6,50,24,26,60
29,4,internazionale,29,16,10,3,50,21,29,58
29,5,lazio,29,16,6,7,67,37,30,54
29,6,milan,28,15,5,8,41,32,9,50
29,7,atalanta,29,13,8,8,45,31,14,47
29,8,fiorentina,29,12,8,9,40,33,7,44
29,9,sampdoria,29,13,5,11,48,45,3,44
29,10,torino,29,9,12,8,41,37,4,39
29,11,bologna,30,10,5,15,35,42,-7,35
29,12,udinese,29,10,3,16,38,44,-6,33
29,13,genoa,29,8,7,14,22,30,-8,31
29,14,cagliari,29,8,5,16,27,48,-21,29
29,15,chievo,29,7,7,15,27,48,-21,28
29,16,sassuolo,28,7,6,15,18,48,-30,27
29,17,spal,30,5,11,14,29,51,-22,26
29,18,crotone,29,6,6,17,27,52,-25,24
29,19,hellas_verona,29,6,4,19,25,59,-34,22
29,20,benevento,28,3,1,24,19,63,-44,10
30,1,juventus,30,25,3,2,70,16,54,78
30,2,napoli,30,23,5,2,64,20,44,74
30,3,roma,30,18,6,6,50,24,26,60
30,4,internazionale,30,16,11,3,50,21,29,59
30,5,lazio,30,17,6,7,73,39,34,57
30,6,milan,30,15,6,9,42,35,7,51
30,7,atalanta,30,13,8,9,46,33,13,47
30,8,fiorentina,30,13,8,9,42,33,9,47
30,9,sampdoria,30,14,5,11,50,46,4,47
30,10,torino,30,10,12,8,45,38,7,42
30,11,bologna,30,10,5,15,35,42,-7,35
30,12,genoa,30,9,7,14,24,31,-7,34
30,13,udinese,30,10,3,17,38,46,-8,33
30,14,chievo,30,7,8,15,28,49,-21,29
30,15,cagliari,30,8,5,17,28,50,-22,29
30,16,sassuolo,30,7,8,15,20,50,-30,29
30,17,spal,30,5,11,14,29,51,-22,26
30,18,crotone,30,6,6,18,28,56,-28,24
30,19,hellas_verona,30,6,4,20,25,62,-37,22
30,20,benevento,30,4,1,25,24,69,-45,13
31,1,juventus,31,26,3,2,74,18,56,81
31,2,napoli,31,24,5,2,66,21,45,77
31,3,lazio,31,18,6,7,75,40,35,60
31,4,roma,31,18,6,7,50,26,24,60
31,5,internazionale,31,16,11,4,50,22,28,59
31,6,milan,31,15,7,9,43,36,7,52
31,7,fiorentina,31,14,8,9,44,33,11,50
31,8,atalanta,31,13,9,9,47,34,13,48
31,9,sampdoria,31,14,6,11,50,46,4,48
31,10,torino,31,11,12,8,46,38,8,45
31,11,genoa,31,9,8,14,24,31,-7,35
31,12,bologna,31,10,5,16,35,43,-8,35
31,13,udinese,31,10,3,18,39,48,-9,33
31,14,sassuolo,31,7,9,15,21,51,-30,30
31,15,chievo,31,7,8,16,29,51,-22,29
31,16,cagliari,31,8,5,18,28,51,-23,29
31,17,spal,31,5,12,14,30,52,-22,27
31,18,crotone,31,7,6,18,29,56,-27,27
31,19,hellas_verona,31,7,4,20,26,62,-36,25
31,20,benevento,31,4,1,26,26,73,-47,13
32,1,juventus,32,27,3,2,77,18,59,84
32,2,napoli,32,24,6,2,66,21,45,78
32,3,lazio,32,18,7,7,75,40,35,61
32,4,roma,32,18,7,7,50,26,24,61
32,5,internazionale,32,16,12,4,50,22,28,60
32,6,milan,32,15,8,9,43,36,7,53
32,7,fiorentina,32,14,9,9,44,33,11,51
32,8,atalanta,32,13,10,9,47,34,13,49
32,9,sampdoria,32,14,6,12,50,49,1,48
32,10,torino,32,11,13,8,46,38,8,46
32,11,bologna,32,11,5,16,37,43,-6,38
32,12,genoa,32,10,8,14,25,31,-6,38
32,13,udinese,32,10,3,19,40,50,-10,33
32,14,cagliari,32,9,5,18,30,52,-22,32
32,15,sassuolo,32,7,10,15,23,53,-30,31
32,16,chievo,32,7,9,16,29,51,-22,30
32,17,spal,32,5,13,14,30,52,-22,28
32,18,crotone,32,7,6,19,29,57,-28,27
32,19,hellas_verona,32,7,4,21,26,64,-38,25
32,20,benevento,32,4,2,26,28,75,-47,14
33,1,juventus,33,27,4,2,78,19,59,85
33,2,napoli,33,25,6,2,70,23,47,81
33,3,lazio,33,19,7,7,79,43,36,64
33,4,roma,33,19,7,7,52,27,25,64
33,5,internazionale,33,17,12,4,54,22,32,63
33,6,milan,33,15,9,9,44,37,7,54
33,7,atalanta,33,14,10,9,50,34,16,52
33,8,fiorentina,33,14,9,10,47,37,10,51
33,9,sampdoria,33,15,6,12,51,49,2,51
33,10,torino,33,11,14,8,47,39,8,47
33,11,bologna,33,11,5,17,37,44,-7,38
33,12,genoa,33,10,8,15,26,33,-7,38
33,13,sassuolo,33,8,10,15,24,53,-29,34
33,14,udinese,33,10,3,20,42,54,-12,33
33,15,cagliari,33,9,5,19,30,56,-26,32
33,16,chievo,33,7,10,16,29,51,-22,31
33,17,spal,33,5,14,14,30,52,-22,29
33,18,crotone,33,7,7,19,30,58,-28,28
33,19,hellas_verona,33,7,4,22,26,65,-39,25
33,20,benevento,33,4,2,27,28,78,-50,14
34,1,juventus,34,27,4,3,78,20,58,85
34,2,napoli,34,26,6,2,71,23,48,84
34,3,lazio,34,20,7,7,83,43,40,67
34,4,roma,34,20,7,7,55,27,28,67
34,5,internazionale,34,18,12,4,56,23,33,66
34,6,atalanta,34,15,10,9,52,35,17,55
34,7,milan,34,15,9,10,44,38,6,54
34,8,fiorentina,34,14,9,11,47,38,9,51
34,9,sampdoria,34,15,6,13,51,53,-2,51
34,10,torino,34,11,14,9,48,41,7,47
34,11,genoa,34,11,8,15,29,34,-5,41
34,12,bologna,34,11,6,17,37,44,-7,39
34,13,sassuolo,34,9,10,15,25,53,-28,37
34,14,udinese,34,10,3,21,43,56,-13,33
34,15,cagliari,34,9,6,19,30,56,-26,33
34,16,chievo,34,7,10,17,30,53,-23,31
34,17,crotone,34,8,7,19,32,59,-27,31
34,18,spal,34,5,14,15,30,55,-25,29
34,19,hellas_verona,34,7,4,23,27,68,-41,25
34,20,benevento,34,5,2,27,29,78,-49,17
35,1,juventus,35,28,4,3,81,22,59,88
35,2,napoli,35,26,6,3,71,26,45,84
35,3,lazio,35,21,7,7,84,43,41,70
35,4,roma,35,21,7,7,59,28,31,70
35,5,internazionale,35,18,12,5,58,26,32,66
35,6,atalanta,35,16,10,9,55,36,19,58
35,7,milan,35,16,9,10,46,39,7,57
35,8,fiorentina,35,15,9,11,50,38,12,54
35,9,sampdoria,35,16,6,13,55,54,1,54
35,10,torino,35,11,14,10,48,42,6,47
35,11,genoa,35,11,8,16,30,37,-7,41
35,12,bologna,35,11,6,18,38,46,-8,39
35,13,sassuolo,35,9,10,16,26,57,-31,37
35,14,udinese,35,10,4,21,46,59,-13,34
35,15,crotone,35,9,7,19,36,60,-24,34
35,16,cagliari,35,9,6,20,31,60,-29,33
35,17,spal,35,6,14,15,33,56,-23,32
35,18,chievo,35,7,10,18,31,57,-26,31
35,19,hellas_verona,35,7,4,24,28,71,-43,25
35,20,benevento,35,5,3,27,32,81,-49,18
36,1,juventus,36,29,4,3,84,23,61,91
36,2,napoli,36,26,7,3,73,28,45,85
36,3,roma,36,22,7,7,60,28,32,73
36,4,lazio,36,21,8,7,85,44,41,71
36,5,internazionale,36,19,12,5,62,26,36,69
36,6,milan,36,17,9,10,50,40,10,60
36,7,atalanta,36,16,11,9,56,37,19,59
36,8,fiorentina,36,16,9,11,53,40,13,57
36,9,sampdoria,36,16,6,14,55,55,0,54
36,10,torino,36,11,15,10,50,44,6,48
36,11,genoa,36,11,8,17,32,40,-8,41
36,12,sassuolo,36,10,10,16,27,57,-30,40
36,13,bologna,36,11,6,19,39,49,-10,39
36,14,spal,36,7,14,15,35,56,-21,35
36,15,udinese,36,10,4,22,46,63,-17,34
36,16,crotone,36,9,7,20,37,62,-25,34
36,17,chievo,36,8,10,18,33,58,-25,34
36,18,cagliari,36,9,6,21,31,61,-30,33
36,19,hellas_verona,36,7,4,25,29,75,-46,25
36,20,benevento,36,5,3,28,32,83,-51,18
37,1,juventus,37,29,5,3,84,23,61,92
37,2,napoli,37,27,7,3,75,28,47,88
37,3,roma,37,22,8,7,60,28,32,74
37,4,lazio,37,21,9,7,87,46,41,72
37,5,internazionale,37,19,12,6,63,28,35,69
37,6,milan,37,17,10,10,51,41,10,61
37,7,atalanta,37,16,12,9,57,38,19,60
37,8,fiorentina,37,16,9,12,53,41,12,57
37,9,sampdoria,37,16,6,15,55,57,-2,54
37,10,torino,37,12,15,10,52,45,7,51
37,11,sassuolo,37,11,10,16,29,58,-29,43
37,12,genoa,37,11,8,18,32,41,-9,41
37,13,bologna,37,11,6,20,40,51,-11,39
37,14,udinese,37,11,4,22,47,63,-16,37
37,15,chievo,37,9,10,18,35,59,-24,37
37,16,cagliari,37,10,6,21,32,61,-29,36
37,17,spal,37,7,14,16,36,58,-22,35
37,18,crotone,37,9,8,20,39,64,-25,35
37,19,hellas_verona,37,7,4,26,29,76,-47,25
37,20,benevento,37,6,3,28,33,83,-50,21
