gameweek,team_rank,team_name,matchs_played,matchs_won,matchs_drawn,matchs_lost,team_goals_for,team_goals_against,team_goals_difference,team_points
28,11,guingamp,28,9,8,11,28,38,-10,35
28,12,caen,28,10,5,13,22,32,-10,35
28,13,saint_etienne,28,9,8,11,30,43,-13,35
28,14,angers,28,7,10,11,32,40,-8,31
28,15,strasbourg,28,8,7,13,32,49,-17,31
28,16,amiens,28,8,5,15,23,32,-9,29
28,17,toulouse,28,7,8,13,26,37,-11,29
28,18,troyes,28,8,4,16,24,38,-14,28
28,19,lille,28,7,6,15,27,45,-18,27
28,20,metz,28,5,5,18,26,50,-24,20
29,1,paris_saint_germain,29,25,2,2,91,19,72,77
29,2,monaco,29,19,6,4,72,31,41,63
29,3,marseille,29,17,8,4,59,34,25,59
29,4,lyon,29,15,9,5,59,34,25,54
29,5,nantes,29,12,7,10,29,29,0,43
29,6,rennes,29,12,6,11,37,36,1,42
29,7,nice,29,12,6,11,39,41,-2,42
29,8,montpellier,29,9,14,6,26,23,3,41
29,9,bordeaux,29,10,7,12,33,37,-4,37
29,10,Dijon,29,10,7,12,41,55,-14,37
29,11,saint_etienne,29,9,9,11,31,44,-13,36
29,12,caen,29,10,5,14,22,33,-11,35
29,13,guingamp,29,9,8,12,30,43,-13,35
29,14,angers,29,7,11,11,32,40,-8,32
29,15,strasbourg,29,8,7,14,33,52,-19,31
29,16,amiens,29,8,6,15,24,33,-9,30
29,17,toulouse,29,7,8,14,27,39,-12,29
29,18,troyes,29,8,4,17,24,39,-15,28
29,19,lille,29,7,7,15,28,46,-18,28
29,20,metz,29,5,5,19,26,55,-29,20
30,1,paris_saint_germain,31,27,2,2,95,21,74,83
30,2,monaco,30,20,6,4,74,32,42,66
30,3,marseille,30,17,8,5,61,37,24,59
30,4,lyon,30,16,9,5,62,36,26,57
30,5,rennes,30,13,6,11,39,36,3,45
30,6,nantes,30,12,8,10,30,30,0,44
30,7,montpellier,30,9,15,6,28,25,3,42
30,8,nice,30,12,6,12,40,43,-3,42
30,9,Dijon,30,10,8,12,43,57,-14,38
30,10,bordeaux,30,10,7,13,33,39,-6,37
30,11,saint_etienne,29,9,9,11,31,44,-13,36
30,12,angers,31,8,11,12,36,42,-6,35
30,13,guingamp,29,9,8,12,30,43,-13,35
30,14,caen,30,10,5,15,22,36,-14,35
30,15,strasbourg,30,8,8,14,35,54,-19,32
30,16,amiens,30,8,7,15,25,34,-9,31
30,17,toulouse,30,7,9,14,29,41,-12,30
30,18,troyes,30,8,5,17,25,40,-15,29
30,19,lille,30,7,7,16,29,48,-19,28
30,20,metz,30,5,6,19,27,56,-29,21
31,1,paris_saint_germain,31,27,2,2,95,21,74,83
31,2,monaco,31,20,7,4,75,33,42,67
31,3,marseille,31,18,8,5,64,38,26,62
31,4,lyon,31,17,9,5,64,36,28,60
31,5,rennes,31,13,7,11,40,37,3,46
31,6,montpellier,31,10,15,6,31,26,5,45
31,7,nice,31,13,6,12,42,43,-1,45
31,8,nantes,31,12,8,11,30,33,-3,44
31,9,saint_etienne,31,11,9,11,36,44,-8,42
31,10,guingamp,31,10,8,13,32,46,-14,38
31,11,Dijon,31,10,8,13,44,60,-16,38
31,12,bordeaux,31,10,7,14,34,41,-7,37
31,13,angers,31,8,11,12,36,42,-6,35
31,14,caen,31,10,5,16,23,39,-16,35
31,15,amiens,31,9,7,15,26,34,-8,34
31,16,strasbourg,31,8,9,14,37,56,-19,33
31,17,toulouse,31,7,9,15,29,43,-14,30
31,18,troyes,31,8,5,18,25,42,-17,29
31,19,lille,31,7,7,17,29,49,-20,28
31,20,metz,31,5,7,19,29,58,-29,22
32,1,paris_saint_germain,32,27,3,2,96,22,74,84
32,2,monaco,32,21,7,4,77,34,43,70
32,3,lyon,32,18,9,5,69,36,33,63
32,4,marseille,32,18,9,5,64,38,26,63
32,5,rennes,32,13,8,11,41,38,3,47
32,6,montpellier,32,10,16,6,31,26,5,46
32,7,nice,32,13,7,12,43,44,-1,46
32,8,nantes,32,12,8,12,31,35,-4,44
32,9,saint_etienne,32,11,10,11,37,45,-8,43
32,10,guingamp,32,11,8,13,36,46,-10,41
32,11,Dijon,32,11,8,13,45,60,-15,41
32,12,bordeaux,32,11,7,14,36,42,-6,40
32,13,amiens,32,10,7,15,29,34,-5,37
32,14,angers,32,8,12,12,37,43,-6,36
32,15,caen,32,10,5,17,23,42,-19,35
32,16,strasbourg,32,8,10,14,38,57,-19,34
32,17,toulouse,32,7,9,16,29,44,-15,30
32,18,troyes,32,8,5,19,25,46,-21,29
32,19,lille,32,7,7,18,30,51,-21,28
32,20,metz,32,5,7,20,29,63,-34,22
33,1,paris_saint_germain,33,28,3,2,103,23,80,87
33,2,monaco,33,21,7,5,78,41,37,70
33,3,lyon,34,20,9,5,77,38,39,69
33,4,marseille,33,19,9,5,67,40,27,66
33,5,rennes,33,13,8,12,42,40,2,47
33,6,nice,33,13,8,12,44,45,-1,47
33,7,montpellier,33,10,16,7,32,29,3,46
33,8,saint_etienne,33,12,10,11,38,45,-7,46
33,9,nantes,33,12,9,12,32,36,-4,45
33,10,bordeaux,33,12,7,14,39,43,-4,43
33,11,guingamp,33,11,9,13,38,48,-10,42
33,12,Dijon,34,11,9,14,48,66,-18,42
33,13,angers,33,8,13,12,38,44,-6,37
33,14,amiens,33,10,7,16,29,37,-8,37
33,15,caen,32,10,5,17,23,42,-19,35
33,16,strasbourg,33,8,10,15,38,58,-20,34
33,17,toulouse,32,7,9,16,29,44,-15,30
33,18,lille,33,7,8,18,32,53,-21,29
33,19,troyes,33,8,5,20,27,49,-22,29
33,20,metz,33,6,7,20,31,64,-33,25
34,1,paris_saint_germain,34,29,3,2,104,23,81,90
34,2,monaco,34,21,7,6,79,44,35,70
34,3,lyon,34,20,9,5,77,38,39,69
34,4,marseille,34,20,9,5,72,41,31,69
34,5,nice,34,14,8,12,45,45,0,50
34,6,saint_etienne,34,13,10,11,40,46,-6,49
34,7,rennes,34,13,9,12,43,41,2,48
34,8,montpellier,34,10,16,8,32,30,2,46
34,9,nantes,34,12,10,12,33,37,-4,46
34,10,guingamp,34,12,9,13,41,49,-8,45
34,11,bordeaux,34,12,7,15,39,44,-5,43
34,12,Dijon,34,11,9,14,48,66,-18,42
34,13,amiens,34,11,7,16,32,38,-6,40
34,14,angers,34,8,13,13,38,46,-8,37
34,15,caen,34,10,7,17,24,43,-19,37
34,16,toulouse,34,8,10,16,31,44,-13,34
34,17,strasbourg,34,8,10,16,39,61,-22,34
34,18,troyes,34,8,5,21,28,51,-23,29
34,19,lille,34,7,8,19,33,58,-25,29
34,20,metz,34,6,8,20,32,65,-33,26
35,1,paris_saint_germain,35,29,4,2,106,25,81,91
35,2,lyon,35,21,9,5,79,38,41,72
35,3,monaco,35,21,8,6,79,44,35,71
35,4,marseille,35,20,10,5,73,42,31,70
35,5,saint_etienne,35,14,10,11,41,46,-5,52
35,6,rennes,35,14,9,12,45,42,3,51
35,7,nice,35,14,9,12,46,46,0,51
35,8,montpellier,35,10,16,9,32,31,1,46
35,9,bordeaux,35,13,7,15,42,45,-3,46
35,10,nantes,35,12,10,13,33,39,-6,46
35,11,guingamp,35,12,10,13,43,51,-8,46
35,12,Dijon,35,11,9,15,49,69,-20,42
35,13,amiens,35,11,8,16,32,38,-6,41
35,14,angers,35,8,14,13,39,47,-8,38
35,15,caen,35,10,7,18,25,46,-21,37
35,16,strasbourg,35,8,11,16,40,62,-22,35
35,17,toulouse,35,8,10,17,32,46,-14,34
35,18,troyes,35,9,5,21,31,52,-21,32
35,19,lille,35,8,8,19,36,59,-23,32
35,20,metz,35,6,8,21,33,68,-35,26
36,1,paris_saint_germain,36,29,5,2,108,27,81,92
36,2,lyon,36,22,9,5,82,38,44,75
36,3,monaco,36,22,8,6,81,45,36,74
36,4,marseille,36,21,10,5,75,43,32,73
36,5,rennes,36,15,9,12,47,43,4,54
36,6,saint_etienne,36,14,10,12,42,49,-7,52
36,7,nice,36,14,9,13,47,48,-1,51
36,8,montpellier,36,11,16,9,34,31,3,49
36,9,bordeaux,36,14,7,15,45,46,-1,49
36,10,nantes,36,12,10,14,33,41,-8,46
36,11,guingamp,36,12,10,14,44,54,-10,46
36,12,Dijon,36,12,9,15,52,70,-18,45
36,13,amiens,36,11,9,16,34,40,-6,42
36,14,angers,36,9,14,13,41,48,-7,41
36,15,caen,36,10,7,19,26,48,-22,37
36,16,lille,36,9,8,19,39,61,-22,35
36,17,strasbourg,36,8,11,17,41,64,-23,35
36,18,toulouse,36,8,10,18,34,49,-15,34
36,19,troyes,36,9,5,22,31,55,-24,32
36,20,metz,36,6,8,22,34,70,-36,26
37,1,paris_saint_germain,37,29,5,3,108,29,79,92
37,2,monaco,37,23,8,6,82,45,37,77
37,3,lyon,37,22,9,6,84,41,43,75
37,4,marseille,37,21,11,5,78,46,32,74
37,5,rennes,37,16,9,12,49,43,6,57
37,6,nice,37,15,9,13,51,49,2,54
37,7,bordeaux,37,15,7,15,49,48,1,52
37,8,saint_etienne,37,14,10,13,42,50,-8,52
37,9,montpellier,37,11,17,9,35,32,3,50
37,10,nantes,37,13,10,14,35,41,-6,49
37,11,guingamp,37,12,11,14,47,57,-10,47
37,12,amiens,37,12,9,16,36,40,-4,45
37,13,Dijon,37,12,9,16,53,72,-19,45
37,14,angers,37,9,14,14,41,50,-9,41
37,15,lille,37,10,8,19,41,62,-21,38
37,16,strasbourg,37,9,11,17,44,66,-22,38
37,17,caen,37,10,7,20,27,52,-25,37
37,18,toulouse,37,8,10,19,36,53,-17,34
37,19,troyes,37,9,6,22,32,56,-24,33
37,20,metz,37,6,8,23,34,72,-38,26
