# wavelength intensity
0.5075008 0.00e+00
0.5076008 0.00e+00
0.5077008 0.00e+00
0.5078008 0.00e+00
0.5079008 0.00e+00
0.5080008 0.00e+00
0.5081008 0.00e+00
0.5082008 0.00e+00
0.5083008 0.00e+00
0.5084008 0.00e+00
0.5085008 0.00e+00
0.5086008 0.00e+00
0.5087008 0.00e+00
0.5088008 0.00e+00
0.5089008 0.00e+00
0.5090008 0.00e+00
0.5091008 0.00e+00
0.5092008 0.00e+00
0.5093008 0.00e+00
0.5094008 0.00e+00
0.5095008 0.00e+00
0.5096008 0.00e+00
0.5097008 0.00e+00
0.5098008 0.00e+00
0.5099008 0.00e+00
0.5100008 0.00e+00
0.5101008 0.00e+00
0.5102008 0.00e+00
0.5103008 6.92e-323
0.5104008 8.91e-308
0.5105008 4.88e-293
0.5106008 1.15e-278
0.5107008 1.18e-264
0.5108008 5.24e-251
0.5109008 1.00e-237
0.5110008 8.33e-225
0.5111008 2.99e-212
0.5112008 4.64e-200
0.5113008 3.11e-188
0.5114008 9.04e-177
0.5115008 1.14e-165
0.5116008 6.17e-155
0.5117008 1.45e-144
0.5118008 1.48e-134
0.5119008 6.50e-125
0.5120008 1.24e-115
0.5121008 1.02e-106
0.5122008 3.63e-98
0.5123008 5.59e-90
0.5124008 3.73e-82
0.5125008 1.08e-74
0.5126008 1.34e-67
0.5127008 7.25e-61
0.5128008 1.69e-54
0.5129008 1.71e-48
0.5130008 7.47e-43
0.5131008 1.41e-37
0.5132008 1.16e-32
0.5133008 4.09e-28
0.5134008 6.26e-24
0.5135008 4.15e-20
0.5136008 1.19e-16
0.5137008 1.47e-13
0.5138008 7.89e-11
0.5139008 1.83e-08
0.5140008 1.84e-06
0.5141008 7.97e-05
0.5142008 1.50e-03
0.5143008 1.22e-02
0.5144008 4.28e-02
0.5145008 6.50e-02
0.5146008 4.28e-02
0.5147008 1.22e-02
0.5148008 1.50e-03
0.5149008 7.97e-05
0.5150008 1.84e-06
0.5151008 1.83e-08
0.5152008 7.89e-11
0.5153008 1.47e-13
0.5154008 1.19e-16
0.5155008 4.15e-20
0.5156008 6.26e-24
0.5157008 4.09e-28
0.5158008 1.16e-32
0.5159008 1.41e-37
0.5160008 7.47e-43
0.5161008 1.71e-48
0.5162008 1.69e-54
0.5163008 7.25e-61
0.5164008 1.34e-67
0.5165008 1.08e-74
0.5166008 3.73e-82
0.5167008 5.59e-90
0.5168008 3.63e-98
0.5169008 1.02e-106
0.5170008 1.24e-115
0.5171008 6.50e-125
0.5172008 1.48e-134
0.5173008 7.02e-132
0.5174008 1.94e-122
0.5175008 2.35e-113
0.5176008 1.26e-104
0.5177008 2.96e-96
0.5178008 3.07e-88
0.5179008 1.40e-80
0.5180008 2.81e-73
0.5181008 2.49e-66
0.5182008 9.70e-60
0.5183008 1.66e-53
0.5184008 1.26e-47
0.5185008 4.18e-42
0.5186008 6.12e-37
0.5187008 3.94e-32
0.5188008 1.12e-27
0.5189008 1.40e-23
0.5190008 7.70e-20
0.5191008 1.87e-16
0.5192008 1.99e-13
0.5193008 9.35e-11
0.5194008 1.93e-08
0.5195008 1.76e-06
0.5196008 7.06e-05
0.5197008 1.25e-03
0.5198008 9.69e-03
0.5199008 3.32e-02
0.5200008 5.00e-02
0.5201008 3.32e-02
0.5202008 9.69e-03
0.5203008 1.25e-03
0.5204008 7.06e-05
0.5205008 1.76e-06
0.5206008 1.93e-08
0.5207008 9.35e-11
0.5208008 1.99e-13
0.5209008 1.87e-16
0.5210008 7.70e-20
0.5211008 1.40e-23
0.5212008 1.12e-27
0.5213008 3.94e-32
0.5214008 6.12e-37
0.5215008 4.18e-42
0.5216008 1.26e-47
0.5217008 1.66e-53
0.5218008 9.70e-60
0.5219008 2.49e-66
0.5220008 2.81e-73
0.5221008 1.40e-80
0.5222008 3.07e-88
0.5223008 2.96e-96
0.5224008 1.26e-104
0.5225008 2.35e-113
0.5226008 1.94e-122
0.5227008 7.02e-132
0.5228008 1.12e-141
0.5229008 7.88e-152
0.5230008 1.06e-158
0.5231008 1.97e-148
0.5232008 1.65e-138
0.5233008 6.19e-129
0.5234008 1.04e-119
0.5235008 7.88e-111
0.5236008 2.67e-102
0.5237008 4.06e-94
0.5238008 2.77e-86
0.5239008 8.47e-79
0.5240008 1.16e-71
0.5241008 7.16e-65
0.5242008 1.98e-58
0.5243008 2.45e-52
0.5244008 1.36e-46
0.5245008 3.39e-41
0.5246008 3.79e-36
0.5247008 1.90e-31
0.5248008 4.27e-27
0.5249008 4.31e-23
0.5250008 1.95e-19
0.5251008 3.96e-16
0.5252008 3.61e-13
0.5253008 1.48e-10
0.5254008 2.70e-08
0.5255008 2.22e-06
0.5256008 8.20e-05
0.5257008 1.36e-03
0.5258008 1.01e-02
0.5259008 3.35e-02
0.5260008 5.00e-02
0.5261008 3.35e-02
0.5262008 1.01e-02
0.5263008 1.36e-03
0.5264008 8.20e-05
0.5265008 2.22e-06
0.5266008 2.70e-08
0.5267008 1.48e-10
0.5268008 3.61e-13
0.5269008 3.96e-16
0.5270008 1.95e-19
0.5271008 4.31e-23
0.5272008 4.27e-27
0.5273008 1.90e-31
0.5274008 3.79e-36
0.5275008 3.39e-41
0.5276008 1.36e-46
0.5277008 2.45e-52
0.5278008 1.98e-58
0.5279008 7.16e-65
0.5280008 1.16e-71
0.5281008 8.47e-79
0.5282008 2.77e-86
0.5283008 4.06e-94
0.5284008 2.67e-102
0.5285008 7.88e-111
0.5286008 1.04e-119
0.5287008 6.19e-129
0.5288008 1.65e-138
0.5289008 1.97e-148
0.5290008 1.06e-158
0.5291008 2.54e-169
0.5292008 2.74e-180
0.5293008 1.32e-191
0.5294008 2.87e-203
0.5295008 2.79e-215
0.5296008 1.22e-227
0.5297008 2.39e-240
0.5298008 2.10e-253
0.5299008 8.27e-267
0.5300008 1.46e-280
0.5301008 1.16e-294
0.5302008 4.12e-309
0.5303008 4.94e-324
0.5304008 0.00e+00
0.5305008 0.00e+00
0.5306008 0.00e+00
0.5307008 0.00e+00
0.5308008 0.00e+00
0.5309008 0.00e+00
0.5310008 0.00e+00
0.5311008 0.00e+00
0.5312008 0.00e+00
0.5313008 0.00e+00
0.5314008 0.00e+00
0.5315008 0.00e+00
0.5316008 0.00e+00
0.5317008 0.00e+00
0.5318008 0.00e+00
0.5319008 0.00e+00
0.5320008 0.00e+00
0.5321008 0.00e+00
0.5322008 0.00e+00
0.5323008 0.00e+00
0.5324008 0.00e+00
0.5325008 0.00e+00
0.5326008 0.00e+00
0.5327008 0.00e+00
0.5328008 0.00e+00
0.5329008 0.00e+00
0.5330008 0.00e+00
0.5331008 0.00e+00
0.5332008 0.00e+00
0.5333008 0.00e+00
0.5334008 0.00e+00
0.5335008 0.00e+00
0.5336008 0.00e+00
0.5337008 0.00e+00
0.5338008 0.00e+00
0.5339008 0.00e+00
0.5340008 0.00e+00
0.5341008 0.00e+00
0.5342008 0.00e+00
0.5343008 0.00e+00
0.5344008 0.00e+00
0.5345008 0.00e+00
0.5346008 0.00e+00
0.5347008 0.00e+00
0.5348008 0.00e+00
0.5349008 0.00e+00
0.5350008 0.00e+00
0.5351008 0.00e+00
0.5352008 0.00e+00
0.5353008 0.00e+00
0.5354008 0.00e+00
0.5355008 0.00e+00
0.5356008 0.00e+00
0.5357008 1.21e-321
0.5358008 2.79e-307
0.5359008 3.03e-293
0.5360008 1.53e-279
0.5361008 3.63e-266
0.5362008 4.01e-253
0.5363008 2.08e-240
0.5364008 5.02e-228
0.5365008 5.67e-216
0.5366008 3.00e-204
0.5367008 7.41e-193
0.5368008 8.56e-182
0.5369008 4.62e-171
0.5370008 1.17e-160
0.5371008 1.38e-150
0.5372008 7.59e-141
0.5373008 1.96e-131
0.5374008 2.36e-122
0.5375008 1.33e-113
0.5376008 3.51e-105
0.5377008 4.32e-97
0.5378008 2.49e-89
0.5379008 6.69e-82
0.5380008 8.42e-75
0.5381008 4.96e-68
0.5382008 1.36e-61
0.5383008 1.75e-55
0.5384008 1.05e-49
0.5385008 2.96e-44
0.5386008 3.89e-39
0.5387008 2.39e-34
0.5388008 6.86e-30
0.5389008 9.21e-26
0.5390008 5.78e-22
0.5391008 1.69e-18
0.5392008 2.32e-15
0.5393008 1.49e-12
0.5394008 4.47e-10
0.5395008 6.26e-08
0.5396008 4.10e-06
0.5397008 1.25e-04
0.5398008 1.80e-03
0.5399008 1.20e-02
0.5400008 3.76e-02
0.5401008 5.50e-02
0.5402008 3.76e-02
0.5403008 1.20e-02
0.5404008 1.80e-03
0.5405008 1.25e-04
0.5406008 4.10e-06
0.5407008 6.26e-08
0.5408008 4.47e-10
0.5409008 1.49e-12
0.5410008 2.32e-15
0.5411008 1.69e-18
0.5412008 5.78e-22
0.5413008 9.21e-26
0.5414008 6.86e-30
0.5415008 2.39e-34
0.5416008 3.89e-39
0.5417008 2.96e-44
0.5418008 1.05e-49
0.5419008 1.75e-55
0.5420008 1.36e-61
0.5421008 4.96e-68
0.5422008 8.42e-75
0.5423008 6.69e-82
0.5424008 2.49e-89
0.5425008 4.32e-97
0.5426008 3.51e-105
0.5427008 1.33e-113
0.5428008 2.36e-122
0.5429008 1.96e-131
0.5430008 7.59e-141
0.5431008 1.42e-143
0.5432008 3.96e-134
0.5433008 5.25e-125
0.5434008 3.31e-116
0.5435008 9.91e-108
0.5436008 1.41e-99
0.5437008 9.55e-92
0.5438008 3.07e-84
0.5439008 4.70e-77
0.5440008 3.42e-70
0.5441008 1.18e-63
0.5442008 1.94e-57
0.5443008 1.51e-51
0.5444008 5.60e-46
0.5445008 9.88e-41
0.5446008 8.28e-36
0.5447008 3.30e-31
0.5448008 6.24e-27
0.5449008 5.61e-23
0.5450008 2.40e-19
0.5451008 4.87e-16
0.5452008 4.71e-13
0.5453008 2.16e-10
0.5454008 4.71e-08
0.5455008 4.89e-06
0.5456008 2.41e-04
0.5457008 5.64e-03
0.5458008 6.28e-02
0.5459008 3.33e-01
0.5460008 8.37e-01
0.5461008 1.00e+00
0.5462008 5.68e-01
0.5463008 1.53e-01
0.5464008 1.97e-02
0.5465008 1.20e-03
0.5466008 3.48e-05
0.5467008 4.80e-07
0.5468008 3.14e-09
0.5469008 9.79e-12
0.5470008 1.45e-14
0.5471008 1.02e-17
0.5472008 3.41e-21
0.5473008 5.41e-25
0.5474008 4.09e-29
0.5475008 1.47e-33
0.5476008 2.50e-38
0.5477008 2.03e-43
0.5478008 7.81e-49
0.5479008 4.14e-48
0.5480008 7.56e-43
0.5481008 6.63e-38
0.5482008 2.79e-33
0.5483008 5.64e-29
0.5484008 5.46e-25
0.5485008 2.54e-21
0.5486008 5.67e-18
0.5487008 6.07e-15
0.5488008 3.12e-12
0.5489008 7.69e-10
0.5490008 9.09e-08
0.5491008 5.16e-06
0.5492008 1.41e-04
0.5493008 1.84e-03
0.5494008 1.15e-02
0.5495008 3.46e-02
0.5496008 5.00e-02
0.5497008 3.46e-02
0.5498008 1.15e-02
0.5499008 1.84e-03
0.5500008 1.41e-04
0.5501008 5.16e-06
0.5502008 9.09e-08
0.5503008 7.69e-10
0.5504008 3.12e-12
0.5505008 6.07e-15
0.5506008 5.67e-18
0.5507008 2.54e-21
0.5508008 5.46e-25
0.5509008 5.64e-29
0.5510008 2.79e-33
0.5511008 6.63e-38
0.5512008 7.56e-43
0.5513008 4.14e-48
0.5514008 1.09e-53
0.5515008 1.37e-59
0.5516008 8.26e-66
0.5517008 2.40e-72
0.5518008 3.33e-79
0.5519008 2.23e-86
0.5520008 7.13e-94
0.5521008 1.10e-101
0.5522008 8.09e-110
0.5523008 2.86e-118
0.5524008 4.86e-127
0.5525008 3.96e-136
0.5526008 1.55e-145
0.5527008 2.91e-155
0.5528008 2.62e-165
0.5529008 1.13e-175
0.5530008 2.34e-186
0.5531008 2.33e-197
0.5532008 1.11e-208
0.5533008 2.55e-220
0.5534008 2.80e-232
0.5535008 1.48e-244
0.5536008 3.73e-257
0.5537008 4.53e-270
0.5538008 2.64e-283
0.5539008 7.38e-297
0.5540008 9.89e-311
0.5541008 0.00e+00
0.5542008 0.00e+00
0.5543008 0.00e+00
0.5544008 0.00e+00
0.5545008 0.00e+00
0.5546008 0.00e+00
0.5547008 0.00e+00
0.5548008 0.00e+00
0.5549008 0.00e+00
0.5550008 0.00e+00
0.5551008 0.00e+00
0.5552008 0.00e+00
0.5553008 0.00e+00
0.5554008 0.00e+00
0.5555008 0.00e+00
0.5556008 0.00e+00
0.5557008 0.00e+00
0.5558008 0.00e+00
0.5559008 0.00e+00
0.5560008 0.00e+00
0.5561008 0.00e+00
0.5562008 0.00e+00
0.5563008 0.00e+00
0.5564008 0.00e+00
0.5565008 0.00e+00
0.5566008 0.00e+00
0.5567008 0.00e+00
0.5568008 0.00e+00
0.5569008 0.00e+00
0.5570008 0.00e+00
0.5571008 0.00e+00
0.5572008 0.00e+00
0.5573008 0.00e+00
0.5574008 0.00e+00
0.5575008 0.00e+00
0.5576008 0.00e+00
0.5577008 0.00e+00
0.5578008 0.00e+00
0.5579008 0.00e+00
0.5580008 0.00e+00
0.5581008 0.00e+00
0.5582008 0.00e+00
0.5583008 0.00e+00
0.5584008 0.00e+00
0.5585008 0.00e+00
0.5586008 0.00e+00
0.5587008 0.00e+00
0.5588008 0.00e+00
0.5589008 0.00e+00
0.5590008 0.00e+00
0.5591008 0.00e+00
0.5592008 0.00e+00
0.5593008 0.00e+00
0.5594008 0.00e+00
0.5595008 0.00e+00
0.5596008 0.00e+00
0.5597008 0.00e+00
0.5598008 0.00e+00
0.5599008 0.00e+00
0.5600008 0.00e+00
0.5601008 0.00e+00
0.5602008 0.00e+00
0.5603008 0.00e+00
0.5604008 3.00e-321
0.5605008 1.61e-307
0.5606008 4.32e-294
0.5607008 5.79e-281
0.5608008 3.87e-268
0.5609008 1.29e-255
0.5610008 2.15e-243
0.5611008 1.78e-231
0.5612008 7.40e-220
0.5613008 1.53e-208
0.5614008 1.58e-197
0.5615008 8.16e-187
0.5616008 2.10e-176
0.5617008 2.70e-166
0.5618008 1.73e-156
0.5619008 5.55e-147
0.5620008 8.87e-138
0.5621008 7.08e-129
0.5622008 2.82e-120
0.5623008 5.60e-112
0.5624008 5.56e-104
0.5625008 2.75e-96
0.5626008 6.81e-89
0.5627008 8.41e-82
0.5628008 5.18e-75
0.5629008 1.59e-68
0.5630008 2.44e-62
0.5631008 1.87e-56
0.5632008 7.16e-51
0.5633008 1.37e-45
0.5634008 1.30e-40
0.5635008 6.20e-36
0.5636008 1.47e-31
0.5637008 1.74e-27
0.5638008 1.03e-23
0.5639008 3.05e-20
0.5640008 4.49e-17
0.5641008 3.30e-14
0.5642008 1.21e-11
0.5643008 2.22e-09
0.5644008 2.04e-07
0.5645008 9.30e-06
0.5646008 2.12e-04
0.5647008 2.41e-03
0.5648008 1.37e-02
0.5649008 3.89e-02
0.5650008 5.50e-02
0.5651008 3.89e-02
0.5652008 1.37e-02
0.5653008 2.41e-03
0.5654008 2.12e-04
0.5655008 9.30e-06
0.5656008 2.04e-07
0.5657008 2.22e-09
0.5658008 1.21e-11
0.5659008 3.30e-14
0.5660008 4.49e-17
0.5661008 3.05e-20
0.5662008 1.03e-23
0.5663008 1.74e-27
0.5664008 1.47e-31
0.5665008 6.20e-36
0.5666008 1.30e-40
0.5667008 1.37e-45
0.5668008 7.16e-51
0.5669008 1.87e-56
0.5670008 2.44e-62
0.5671008 1.59e-68
0.5672008 5.18e-75
0.5673008 8.41e-82
0.5674008 6.81e-89
0.5675008 2.75e-96
0.5676008 5.56e-104
0.5677008 5.60e-112
0.5678008 2.82e-120
0.5679008 7.08e-129
0.5680008 8.87e-138
0.5681008 5.55e-147
0.5682008 1.73e-156
0.5683008 2.70e-166
0.5684008 2.10e-176
0.5685008 8.16e-187
0.5686008 1.58e-197
0.5687008 1.53e-208
0.5688008 7.40e-220
0.5689008 1.78e-231
0.5690008 2.15e-243
0.5691008 1.29e-255
0.5692008 3.87e-268
0.5693008 5.79e-281
0.5694008 4.32e-294
0.5695008 1.61e-307
0.5696008 3.00e-321
0.5697008 0.00e+00
0.5698008 0.00e+00
0.5699008 0.00e+00
0.5700008 0.00e+00
0.5701008 0.00e+00
0.5702008 0.00e+00
0.5703008 0.00e+00
0.5704008 0.00e+00
0.5705008 0.00e+00
0.5706008 0.00e+00
0.5707008 0.00e+00
0.5708008 0.00e+00
0.5709008 0.00e+00
0.5710008 0.00e+00
0.5711008 0.00e+00
0.5712008 0.00e+00
0.5713008 0.00e+00
0.5714008 0.00e+00
0.5715008 0.00e+00
0.5716008 0.00e+00
0.5717008 0.00e+00
0.5718008 0.00e+00
0.5719008 0.00e+00
0.5720008 0.00e+00
0.5721008 0.00e+00
0.5722008 0.00e+00
0.5723008 4.63e-315
0.5724008 1.01e-301
0.5725008 1.14e-288
0.5726008 6.58e-276
0.5727008 1.95e-263
0.5728008 2.98e-251
0.5729008 2.33e-239
0.5730008 9.36e-228
0.5731008 1.93e-216
0.5732008 2.05e-205
0.5733008 1.12e-194
0.5734008 3.12e-184
0.5735008 4.48e-174
0.5736008 3.30e-164
0.5737008 1.25e-154
0.5738008 2.44e-145
0.5739008 2.43e-136
0.5740008 1.25e-127
0.5741008 3.29e-119
0.5742008 4.46e-111
0.5743008 3.10e-103
0.5744008 1.11e-95
0.5745008 2.03e-88
0.5746008 1.91e-81
0.5747008 9.26e-75
0.5748008 2.30e-68
0.5749008 2.94e-62
0.5750008 1.92e-56
0.5751008 6.48e-51
0.5752008 1.12e-45
0.5753008 9.94e-41
0.5754008 4.53e-36
0.5755008 1.06e-31
0.5756008 1.28e-27
0.5757008 7.89e-24
0.5758008 2.50e-20
0.5759008 4.08e-17
0.5760008 3.42e-14
0.5761008 1.47e-11
0.5762008 3.24e-09
0.5763008 3.68e-07
0.5764008 2.14e-05
0.5765008 6.41e-04
0.5766008 9.84e-03
0.5767008 7.77e-02
0.5768008 3.15e-01
0.5769008 6.55e-01
0.5770008 7.00e-01
0.5771008 3.84e-01
0.5772008 1.08e-01
0.5773008 1.57e-02
0.5774008 1.17e-03
0.5775008 4.46e-05
0.5776008 8.74e-07
0.5777008 8.81e-09
0.5778008 4.56e-11
0.5779008 1.21e-13
0.5780008 1.98e-16
0.5781008 2.67e-14
0.5782008 1.14e-11
0.5783008 2.52e-09
0.5784008 2.87e-07
0.5785008 1.69e-05
0.5786008 5.13e-04
0.5787008 8.04e-03
0.5788008 6.50e-02
0.5789008 2.71e-01
0.5790008 5.85e-01
0.5791008 6.50e-01
0.5792008 3.73e-01
0.5793008 1.10e-01
0.5794008 1.69e-02
0.5795008 1.33e-03
0.5796008 5.41e-05
0.5797008 1.14e-06
0.5798008 1.23e-08
0.5799008 6.90e-11
0.5800008 1.99e-13
0.5801008 2.97e-16
0.5802008 2.28e-19
0.5803008 9.05e-23
0.5804008 1.85e-26
0.5805008 1.96e-30
0.5806008 1.07e-34
0.5807008 3.01e-39
0.5808008 4.37e-44
0.5809008 3.28e-49
0.5810008 1.27e-54
0.5811008 2.53e-60
0.5812008 2.61e-66
0.5813008 1.39e-72
0.5814008 3.81e-79
0.5815008 5.40e-86
0.5816008 3.95e-93
0.5817008 1.49e-100
0.5818008 2.90e-108
0.5819008 2.92e-116
0.5820008 1.51e-124
0.5821008 4.05e-133
0.5822008 5.59e-142
0.5823008 3.99e-151
0.5824008 1.47e-160
0.5825008 2.78e-170
0.5826008 2.73e-180
0.5827008 1.38e-190
0.5828008 3.60e-201
0.5829008 4.85e-212
0.5830008 3.37e-223
0.5831008 1.21e-234
0.5832008 2.24e-246
0.5833008 2.14e-258
0.5834008 1.06e-270
0.5835008 2.69e-283
0.5836008 3.53e-296
0.5837008 2.39e-309
0.5838008 8.40e-323
0.5839008 0.00e+00
0.5840008 0.00e+00
0.5841008 0.00e+00
0.5842008 0.00e+00
0.5843008 0.00e+00
0.5844008 0.00e+00
0.5845008 0.00e+00
0.5846008 0.00e+00
0.5847008 0.00e+00
0.5848008 0.00e+00
0.5849008 0.00e+00
0.5850008 0.00e+00
0.5851008 0.00e+00
0.5852008 0.00e+00
0.5853008 0.00e+00
0.5854008 0.00e+00
0.5855008 0.00e+00
0.5856008 0.00e+00
0.5857008 0.00e+00
0.5858008 0.00e+00
0.5859008 0.00e+00
0.5860008 0.00e+00
0.5861008 0.00e+00
0.5862008 0.00e+00
0.5863008 0.00e+00
0.5864008 0.00e+00
0.5865008 0.00e+00
0.5866008 0.00e+00
0.5867008 0.00e+00
0.5868008 0.00e+00
0.5869008 0.00e+00
0.5870008 0.00e+00
0.5871008 0.00e+00
0.5872008 0.00e+00
0.5873008 0.00e+00
0.5874008 0.00e+00
0.5875008 0.00e+00
0.5876008 0.00e+00
0.5877008 0.00e+00
0.5878008 0.00e+00
0.5879008 0.00e+00
0.5880008 0.00e+00
0.5881008 0.00e+00
0.5882008 0.00e+00
0.5883008 0.00e+00
0.5884008 0.00e+00
0.5885008 0.00e+00
0.5886008 0.00e+00
0.5887008 0.00e+00
0.5888008 0.00e+00
0.5889008 0.00e+00
0.5890008 0.00e+00
0.5891008 0.00e+00
0.5892008 0.00e+00
0.5893008 0.00e+00
0.5894008 0.00e+00
0.5895008 0.00e+00
0.5896008 0.00e+00
0.5897008 0.00e+00
0.5898008 0.00e+00
0.5899008 0.00e+00
0.5900008 0.00e+00
0.5901008 0.00e+00
0.5902008 0.00e+00
0.5903008 0.00e+00
0.5904008 0.00e+00
0.5905008 0.00e+00
0.5906008 0.00e+00
0.5907008 0.00e+00
0.5908008 0.00e+00
0.5909008 0.00e+00
0.5910008 0.00e+00
0.5911008 0.00e+00
0.5912008 0.00e+00
0.5913008 0.00e+00
0.5914008 0.00e+00
0.5915008 0.00e+00
0.5916008 0.00e+00
0.5917008 0.00e+00
0.5918008 0.00e+00
0.5919008 0.00e+00
0.5920008 0.00e+00
0.5921008 0.00e+00
0.5922008 0.00e+00
0.5923008 0.00e+00
0.5924008 0.00e+00
0.5925008 0.00e+00
0.5926008 0.00e+00
0.5927008 0.00e+00
0.5928008 0.00e+00
0.5929008 0.00e+00
0.5930008 0.00e+00
0.5931008 0.00e+00
0.5932008 0.00e+00
0.5933008 0.00e+00
0.5934008 0.00e+00
0.5935008 0.00e+00
0.5936008 0.00e+00
0.5937008 0.00e+00
0.5938008 0.00e+00
0.5939008 0.00e+00
0.5940008 0.00e+00
0.5941008 0.00e+00
0.5942008 0.00e+00
0.5943008 0.00e+00
0.5944008 0.00e+00
0.5945008 0.00e+00
0.5946008 0.00e+00
0.5947008 0.00e+00
0.5948008 0.00e+00
0.5949008 0.00e+00
0.5950008 0.00e+00
0.5951008 0.00e+00
0.5952008 0.00e+00
0.5953008 0.00e+00
0.5954008 0.00e+00
0.5955008 0.00e+00
0.5956008 0.00e+00
0.5957008 0.00e+00
0.5958008 0.00e+00
0.5959008 0.00e+00
0.5960008 0.00e+00
0.5961008 0.00e+00
0.5962008 0.00e+00
0.5963008 0.00e+00
0.5964008 0.00e+00
0.5965008 0.00e+00
0.5966008 0.00e+00
0.5967008 0.00e+00
0.5968008 0.00e+00
0.5969008 0.00e+00
0.5970008 0.00e+00
0.5971008 0.00e+00
0.5972008 0.00e+00
0.5973008 0.00e+00
0.5974008 0.00e+00
0.5975008 0.00e+00
0.5976008 0.00e+00
0.5977008 0.00e+00
0.5978008 0.00e+00
0.5979008 0.00e+00
0.5980008 0.00e+00
0.5981008 0.00e+00
0.5982008 0.00e+00
0.5983008 0.00e+00
0.5984008 0.00e+00
0.5985008 0.00e+00
0.5986008 0.00e+00
0.5987008 0.00e+00
0.5988008 0.00e+00
0.5989008 0.00e+00
0.5990008 0.00e+00
0.5991008 0.00e+00
0.5992008 0.00e+00
0.5993008 0.00e+00
0.5994008 1.26e-318
0.5995008 7.85e-306
0.5996008 2.66e-293
0.5997008 4.91e-281
0.5998008 4.93e-269
0.5999008 2.70e-257
0.6000008 8.06e-246
0.6001008 1.31e-234
0.6002008 1.16e-223
0.6003008 5.60e-213
0.6004008 1.47e-202
0.6005008 2.11e-192
0.6006008 1.64e-182
0.6007008 6.98e-173
0.6008008 1.62e-163
0.6009008 2.04e-154
0.6010008 1.40e-145
0.6011008 5.23e-137
0.6012008 1.07e-128
0.6013008 1.18e-120
0.6014008 7.17e-113
0.6015008 2.36e-105
0.6016008 4.24e-98
0.6017008 4.15e-91
0.6018008 2.21e-84
0.6019008 6.42e-78
0.6020008 1.01e-71
0.6021008 8.74e-66
0.6022008 4.10e-60
0.6023008 1.05e-54
0.6024008 1.46e-49
0.6025008 1.11e-44
0.6026008 4.58e-40
0.6027008 1.03e-35
0.6028008 1.26e-31
0.6029008 8.45e-28
0.6030008 3.08e-24
0.6031008 6.10e-21
0.6032008 6.59e-18
0.6033008 3.88e-15
0.6034008 1.24e-12
0.6035008 2.17e-10
0.6036008 2.07e-08
0.6037008 1.07e-06
0.6038008 3.03e-05
0.6039008 4.65e-04
0.6040008 3.90e-03
0.6041008 1.78e-02
0.6042008 4.43e-02
0.6043008 6.00e-02
0.6044008 4.43e-02
0.6045008 1.78e-02
0.6046008 3.90e-03
0.6047008 4.65e-04
0.6048008 3.03e-05
0.6049008 1.07e-06
0.6050008 2.07e-08
0.6051008 2.17e-10
0.6052008 1.24e-12
0.6053008 3.88e-15
0.6054008 6.59e-18
0.6055008 6.11e-21
0.6056008 1.02e-20
0.6057008 1.04e-17
0.6058008 5.81e-15
0.6059008 1.78e-12
0.6060008 2.97e-10
0.6061008 2.73e-08
0.6062008 1.37e-06
0.6063008 3.76e-05
0.6064008 5.65e-04
0.6065008 4.65e-03
0.6066008 2.10e-02
0.6067008 5.18e-02
0.6068008 7.00e-02
0.6069008 5.18e-02
0.6070008 2.10e-02
0.6071008 4.65e-03
0.6072008 5.65e-04
0.6073008 3.76e-05
0.6074008 1.37e-06
0.6075008 2.73e-08
0.6076008 2.97e-10
0.6077008 1.78e-12
0.6078008 5.81e-15
0.6079008 1.04e-17
0.6080008 1.02e-20
0.6081008 5.47e-24
0.6082008 1.61e-27
0.6083008 2.59e-31
0.6084008 2.28e-35
0.6085008 1.10e-39
0.6086008 2.90e-44
0.6087008 4.20e-49
0.6088008 3.32e-54
0.6089008 1.44e-59
0.6090008 3.42e-65
0.6091008 4.44e-71
0.6092008 5.82e-70
0.6093008 3.64e-64
0.6094008 1.26e-58
0.6095008 2.40e-53
0.6096008 2.54e-48
0.6097008 1.48e-43
0.6098008 4.77e-39
0.6099008 8.49e-35
0.6100008 8.35e-31
0.6101008 4.54e-27
0.6102008 1.36e-23
0.6103008 2.26e-20
0.6104008 2.08e-17
0.6105008 1.05e-14
0.6106008 2.95e-12
0.6107008 4.57e-10
0.6108008 3.90e-08
0.6109008 1.85e-06
0.6110008 4.82e-05
0.6111008 6.95e-04
0.6112008 5.54e-03
0.6113008 2.44e-02
0.6114008 5.95e-02
0.6115008 8.00e-02
0.6116008 5.95e-02
0.6117008 2.44e-02
0.6118008 5.54e-03
0.6119008 6.95e-04
0.6120008 4.82e-05
0.6121008 1.85e-06
0.6122008 3.90e-08
0.6123008 4.57e-10
0.6124008 2.95e-12
0.6125008 1.05e-14
0.6126008 2.08e-17
0.6127008 2.26e-20
0.6128008 1.36e-23
0.6129008 1.99e-23
0.6130008 3.09e-20
0.6131008 2.67e-17
0.6132008 1.28e-14
0.6133008 3.41e-12
0.6134008 5.06e-10
0.6135008 4.16e-08
0.6136008 1.90e-06
0.6137008 4.82e-05
0.6138008 6.80e-04
0.6139008 5.32e-03
0.6140008 2.31e-02
0.6141008 5.59e-02
0.6142008 7.50e-02
0.6143008 5.59e-02
0.6144008 2.31e-02
0.6145008 5.32e-03
0.6146008 6.80e-04
0.6147008 4.82e-05
0.6148008 1.90e-06
0.6149008 4.16e-08
0.6150008 5.06e-10
