id,description,dataset,category,subcategory,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,pyramidMultiplier,themes,dataset_id,dataset_name,category_id,category_name,subcategory_id,subcategory_name
environmental_positive_corr_industry_position,Company’s position within its industry based on environmental score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4612,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_positive_corr_score,Environmental score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4612,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_positive_corr_sector_percentile,Company’s percentile within its sector based on environmental score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4554,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_positive_corr_sector_position,Company’s position within its sector based on environmental score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4612,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_positive_corr_subsector_percentile,Company’s percentile within its subsector based on environmental score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4554,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_positive_corr_subsector_position,Company’s position within its subsector based on environmental score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4612,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_sector_percentile,Company’s percentile within its sector based on environmental score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6901,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_sector_position,Company’s position within its sector based on environmental score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6936,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_subsector_percentile,Company’s percentile within its subsector based on environmental score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6901,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_subsector_position,Company’s position within its subsector based on environmental score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6936,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_corr_weighted_industry_percentile,Company’s percentile within its industry based on governance score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4963,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_corr_weighted_industry_position,Company’s position within its industry based on governance score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4982,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_corr_weighted_score,Governance score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4982,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_corr_weighted_sector_percentile,Company’s percentile within its sector based on governance score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4963,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_corr_weighted_sector_position,Company’s position within its sector based on governance score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4982,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_corr_weighted_subsector_percentile,Company’s percentile within its subsector based on governance score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4963,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_corr_weighted_subsector_position,Company’s position within its subsector based on governance score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4982,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_industry_percentile,Company’s percentile within its industry based on governance score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6858,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_industry_position,Company’s position within its industry based on governance score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6894,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_pillar_composite_score,Aggregated score representing company’s overall governance performance.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.7042,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_positive_corr_industry_percentile,Company’s percentile within its industry based on governance score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4778,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_positive_corr_industry_position,Company’s position within its industry based on governance score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4836,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_positive_corr_score,Governance score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4836,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_positive_corr_sector_percentile,Company’s percentile within its sector based on governance score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4778,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_positive_corr_sector_position,Company’s position within its sector based on governance score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4836,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_positive_corr_subsector_percentile,Company’s percentile within its subsector based on governance score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4778,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_positive_corr_subsector_position,Company’s position within its subsector based on governance score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4836,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_sector_percentile,Company’s percentile within its sector based on governance score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6858,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_sector_position,Company’s position within its sector based on governance score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6894,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_subsector_percentile,Company’s percentile within its subsector based on governance score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6858,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
governance_subsector_position,Company’s position within its subsector based on governance score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6894,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
human_rights_industry_percentile,Percentile ranking within industry peer group for human rights and supply chain policies.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6872,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
human_rights_industry_rank,Company’s rank within its industry peer group for human rights and supply chain policies.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6907,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
human_rights_sector_percentile,Percentile ranking within sector peer group for human rights and supply chain policies.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6872,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
human_rights_sector_rank,Company’s rank within its sector peer group for human rights and supply chain policies.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6907,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
human_rights_subsector_percentile,Percentile ranking within subsector peer group for human rights and supply chain policies.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6872,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
human_rights_subsector_rank,Company’s rank within its subsector peer group for human rights and supply chain policies.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6907,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
human_rights_supply_chain_score,Score measuring company policies and performance on human rights and labor practices.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.7055,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
management_ethics_industry_percentile,Percentile ranking within industry peer group for management standards and ethics.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6853,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
management_ethics_industry_rank,Company’s rank within its industry peer group for management standards and ethics.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6889,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
management_ethics_sector_percentile,Percentile ranking within sector peer group for management standards and ethics.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6853,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
management_ethics_sector_rank,Company’s rank within its sector peer group for management standards and ethics.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6889,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
management_ethics_standards_score,"Score measuring management’s ethical standards, stakeholder engagement, and ESG integration.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.7037,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
management_ethics_subsector_percentile,Percentile ranking within subsector peer group for management standards and ethics.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6853,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
management_ethics_subsector_rank,Company’s rank within its subsector peer group for management standards and ethics.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6889,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
overall_sustainability_score,"Aggregated score combining environmental, social, and governance pillars.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.7091,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
pollution_prevention_industry_percentile,Percentile ranking within industry peer group for pollution prevention efforts.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6884,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
pollution_prevention_industry_rank,Company’s rank within its industry peer group for pollution prevention efforts.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.692,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
pollution_prevention_score,Score measuring company efforts to reduce pollution and transition to cleaner technologies.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.7068,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
pollution_prevention_sector_percentile,Percentile ranking within sector peer group for pollution prevention efforts.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6884,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
pollution_prevention_sector_rank,Company’s rank within its sector peer group for pollution prevention efforts.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.692,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
pollution_prevention_subsector_percentile,Percentile ranking within subsector peer group for pollution prevention efforts.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6884,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
pollution_prevention_subsector_rank,Company’s rank within its subsector peer group for pollution prevention efforts.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.692,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
resource_efficiency_industry_percentile,Percentile ranking within industry peer group for resource efficiency.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.689,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
resource_efficiency_industry_rank,Company’s rank within its industry peer group for resource efficiency.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6926,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
resource_efficiency_score,Score measuring company efforts to reduce resource consumption and improve recycling.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.7074,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
resource_efficiency_sector_percentile,Percentile ranking within sector peer group for resource efficiency.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.689,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
resource_efficiency_sector_rank,Company’s rank within its sector peer group for resource efficiency.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6926,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
resource_efficiency_subsector_percentile,Percentile ranking within subsector peer group for resource efficiency.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.689,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
resource_efficiency_subsector_rank,Company’s rank within its subsector peer group for resource efficiency.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6926,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_corr_weighted_industry_percentile,Company’s percentile within its industry based on social score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5158,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_corr_weighted_industry_position,Company’s position within its industry based on social score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5178,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_corr_weighted_score,Social score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5178,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_corr_weighted_sector_percentile,Company’s percentile within its sector based on social score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5158,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_corr_weighted_sector_position,Company’s position within its sector based on social score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5178,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_corr_weighted_subsector_percentile,Company’s percentile within its subsector based on social score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5158,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_corr_weighted_subsector_position,Company’s position within its subsector based on social score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5178,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_industry_percentile,Company’s percentile within its industry based on social score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6902,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_industry_position,Company’s position within its industry based on social score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6937,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_pillar_composite_score,Aggregated score representing company’s overall social performance.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.7085,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_positive_corr_industry_percentile,Company’s percentile within its industry based on social score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4868,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_positive_corr_industry_position,Company’s position within its industry based on social score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4926,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_positive_corr_score,Social score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4926,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_positive_corr_sector_percentile,Company’s percentile within its sector based on social score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4868,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
social_positive_corr_sector_position,Company’s position within its sector based on social score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4926,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
